,,,,,,,
,,,,,,,
chave_sus_ibge,UF,COD. MUNIC,NOME DO MUNICÍPIO,População Censo 2022,POP_COBERTA_SUS,pop_coberta_DATASUS,taxa de cobertura
MTCOMODORO,MT,03304,Comodoro, 18 238,"21,249","21249,00",1
MTCONFRESA,MT,03353,Confresa, 35 075,"32,076","32076,00","0,914497505345688"
MTCONQUISTAD'OESTE,MT,03361,Conquista D'Oeste, 3 760,"4,163","4163,00",1
MTCOTRIGUAÇU,MT,03379,Cotriguaçu, 11 011,"18,400","18400,00",1
MTCUIABÁ,MT,03403,Cuiabá, 650 877,"334,650","334650,00","0,514152443549242"
MTCURVELÂNDIA,MT,03437,Curvelândia, 4 903,"5,267","5267,00",1
MTDENISE,MT,03452,Denise, 7 014,"9,200","9200,00",1
MTDIAMANTINO,MT,03502,Diamantino, 21 941,"21,850","21850,00","0,99585251355909"
MTDOMAQUINO,MT,03601,Dom Aquino, 7 872,"8,087","8087,00",1
MTFELIZNATAL,MT,03700,Feliz Natal, 10 521,"11,500","11500,00",1
MTFIGUEIRÓPOLISD'OESTE,MT,03809,Figueirópolis D'Oeste, 3 187,"3,411","3411,00",1
MTGAÚCHADONORTE,MT,03858,Gaúcha do Norte, 8 642,"7,913","7913,00","0,915644526729924"
MTGENERALCARNEIRO,MT,03908,General Carneiro, 6 037,"5,175","5175,00","0,857213847937717"
MTGLÓRIAD'OESTE,MT,03957,Glória D'Oeste, 2 905,"2,990","2990,00",1
MTGUARANTÃDONORTE,MT,04104,Guarantã do Norte, 31 024,"36,439","36439,00",1
MTGUIRATINGA,MT,04203,Guiratinga, 10 966,"15,740","15740,00",1
MTINDIAVAÍ,MT,04500,Indiavaí, 2 213,"2,806","2806,00",1
MTIPIRANGADONORTE,MT,04526,Ipiranga do Norte, 7 815,"6,325","6325,00","0,80934101087652"
MTITANHANGÁ,MT,04542,Itanhangá, 7 539,"7,030","7030,00","0,932484414378565"
MTITAÚBA,MT,04559,Itaúba, 5 020,"3,609","3609,00","0,718924302788845"
MTITIQUIRA,MT,04609,Itiquira, 12 236,"13,727","13727,00",1
MTJACIARA,MT,04807,Jaciara, 28 569,"27,696","27696,00","0,969442402604221"
MTJANGADA,MT,04906,Jangada, 7 426,0,"0,00",0
MTJAURU,MT,05002,Jauru, 8 367,"8,377","8377,00",1
MTJUARA,MT,05101,Juara, 34 906,"31,050","31050,00","0,889531885635707"
MTJUÍNA,MT,05150,Juína, 45 869,"29,325","29325,00","0,639320674093614"
MTJURUENA,MT,05176,Juruena, 10 213,"10,925","10925,00",1
MTJUSCIMEIRA,MT,05200,Juscimeira, 11 480,"11,124","11124,00","0,968989547038328"
MTLAMBARID'OESTE,MT,05234,Lambari D'Oeste, 4 790,"6,246","6246,00",1
MTLUCASDORIOVERDE,MT,05259,Lucas do Rio Verde, 83 798,"62,100","62100,00","0,741067805914222"
MTLUCIARA,MT,05309,Luciara, 2 509,"2,036","2036,00","0,811478676763651"
MTVILABELADASANTÍSSIMATRINDADE,MT,05507,Vila Bela da Santíssima Trindade, 16 774,"16,412","16412,00","0,978418981757482"
MTMARCELÂNDIA,MT,05580,Marcelândia, 11 396,"10,107","10107,00","0,886890136890137"
MTMATUPÁ,MT,05606,Matupá, 20 091,"17,017","17017,00","0,846996167438156"
MTMIRASSOLD'OESTE,MT,05622,Mirassol d'Oeste, 26 785,"21,850","21850,00","0,815755086802315"
MTNOBRES,MT,05903,Nobres, 15 492,"15,332","15332,00","0,989672088820036"
MTNORTELÂNDIA,MT,06000,Nortelândia, 5 956,"5,858","5858,00","0,98354600402955"
MTNOSSASENHORADOLIVRAMENTO,MT,06109,Nossa Senhora do Livramento, 12 940,"13,093","13093,00",1
MTNOVABANDEIRANTES,MT,06158,Nova Bandeirantes, 13 635,"16,052","16052,00",1
MTNOVANAZARÉ,MT,06174,Nova Nazaré, 4 200,"4,013","4013,00","0,955476190476191"
MTNOVALACERDA,MT,06182,Nova Lacerda, 6 670,"6,861","6861,00",1
MTNOVASANTAHELENA,MT,06190,Nova Santa Helena, 4 239,"3,755","3755,00","0,885822127860344"
MTNOVABRASILÂNDIA,MT,06208,Nova Brasilândia, 3 932,"3,656","3656,00","0,929806714140387"
MTNOVACANAÃDONORTE,MT,06216,Nova Canaã do Norte, 11 707,"12,876","12876,00",1
MTNOVAMUTUM,MT,06224,Nova Mutum, 55 839,"35,650","35650,00","0,638442665520514"
MTNOVAOLÍMPIA,MT,06232,Nova Olímpia, 16 352,"8,625","8625,00","0,527458414872798"
MTNOVAUBIRATÃ,MT,06240,Nova Ubiratã, 11 530,"12,492","12492,00",1
MTNOVAXAVANTINA,MT,06257,Nova Xavantina, 24 345,"21,695","21695,00","0,891148079687821"
MTNOVOMUNDO,MT,06265,Novo Mundo, 6 520,"9,545","9545,00",1
MTNOVOHORIZONTEDONORTE,MT,06273,Novo Horizonte do Norte, 3 349,"4,069","4069,00",1
MTNOVOSÃOJOAQUIM,MT,06281,Novo São Joaquim, 6 919,"4,837","4837,00","0,699089463795346"
MTPARANAÍTA,MT,06299,Paranaíta, 11 671,"11,291","11291,00","0,967440664895896"
MTPARANATINGA,MT,06307,Paranatinga, 26 423,"23,250","23250,00","0,879915225371835"
MTNOVOSANTOANTÔNIO,MT,06315,Novo Santo Antônio, 2 015,"2,769","2769,00",1
MTPEDRAPRETA,MT,06372,Pedra Preta, 18 066,"9,200","9200,00","0,509243883538138"
MTPEIXOTODEAZEVEDO,MT,06422,Peixoto de Azevedo, 32 714,"35,695","35695,00",1
MTPLANALTODASERRA,MT,06455,Planalto da Serra, 3 166,"2,637","2637,00","0,83291219204043"
MTPOCONÉ,MT,06505,Poconé, 31 217,"33,386","33386,00",1
MTPONTALDOARAGUAIA,MT,06653,Pontal do Araguaia, 6 932,"5,750","5750,00","0,829486439699942"
MTPONTEBRANCA,MT,06703,Ponte Branca, 2 008,"1,525","1525,00","0,759462151394422"
MTPONTESELACERDA,MT,06752,Pontes e Lacerda, 52 018,"34,500","34500,00","0,663231958168326"
MTPORTOALEGREDONORTE,MT,06778,Porto Alegre do Norte, 12 127,"12,849","12849,00",1
MTPORTODOSGAÚCHOS,MT,06802,Porto dos Gaúchos, 5 593,"5,344","5344,00","0,955480064366172"
MTPORTOESPERIDIÃO,MT,06828,Porto Esperidião, 10 204,"12,176","12176,00",1
MTPORTOESTRELA,MT,06851,Porto Estrela, 3 224,"2,794","2794,00","0,866625310173697"
MTPOXORÉU,MT,07008,Poxoréu, 23 283,#N/DISP,#N/DISP,#N/DISP
MTPRIMAVERADOLESTE,MT,07040,Primavera do Leste, 85 146,"63,876","63876,00","0,750193784793179"
MTQUERÊNCIA,MT,07065,Querência, 26 769,"18,386","18386,00","0,686839254361388"
MTSÃOJOSÉDOSQUATROMARCOS,MT,07107,São José dos Quatro Marcos, 17 849,"18,788","18788,00",1
MTRESERVADOCABAÇAL,MT,07156,Reserva do Cabaçal, 2 122,"2,754","2754,00",1
MTRIBEIRÃOCASCALHEIRA,MT,07180,Ribeirão Cascalheira, 10 089,"10,450","10450,00",1
MTRIBEIRÃOZINHO,MT,07198,Ribeirãozinho, 2 593,"2,439","2439,00","0,940609332819128"
MTRIOBRANCO,MT,07206,Rio Branco, 4 535,"5,147","5147,00",1
MTSANTACARMEM,MT,07248,Santa Carmem, 5 374,"4,600","4600,00","0,855973204317082"
MTSANTOAFONSO,MT,07263,Santo Afonso, 2 519,"3,164","3164,00",1
MTSÃOJOSÉDOPOVO,MT,07297,São José do Povo, 2 875,"4,102","4102,00",1
MTSÃOJOSÉDORIOCLARO,MT,07305,São José do Rio Claro, 14 911,"18,400","18400,00",1
MTSÃOJOSÉDOXINGU,MT,07354,São José do Xingu, 5 964,"5,646","5646,00","0,946680080482897"
MTSÃOPEDRODACIPA,MT,07404,São Pedro da Cipa, 4 191,"4,823","4823,00",1
MTRONDOLÂNDIA,MT,07578,Rondolândia, 3 505,"4,069","4069,00",1
MTRONDONÓPOLIS,MT,07602,Rondonópolis, 244 911,"233,450","233450,00","0,95320340858516"
MTROSÁRIOOESTE,MT,07701,Rosário Oeste, 15 453,"16,999","16999,00",1
MTSANTACRUZDOXINGU,MT,07743,Santa Cruz do Xingu, 2 661,"2,700","2700,00",1
MTSALTODOCÉU,MT,07750,Salto do Céu, 3 679,"3,226","3226,00","0,876868714324545"
MTSANTARITADOTRIVELATO,MT,07768,Santa Rita do Trivelato, 3 276,"2,875","2875,00","0,877594627594628"
MTSANTATEREZINHA,MT,07776,Santa Terezinha, 7 596,"8,547","8547,00",1
MTSANTOANTÔNIODOLESTE,MT,07792,Santo Antônio do Leste, 4 099,"4,025","4025,00","0,981946816296658"
MTSANTOANTÔNIODOLEVERGER,MT,07800,Santo Antônio do Leverger, 15 246,"17,188","17188,00",1
MTSÃOFÉLIXDOARAGUAIA,MT,07859,São Félix do Araguaia, 13 621,"11,934","11934,00","0,876147125761692"
MTSAPEZAL,MT,07875,Sapezal, 28 944,"16,100","16100,00","0,556246545052515"
MTSERRANOVADOURADA,MT,07883,Serra Nova Dourada, 1 800,"1,705","1705,00","0,947222222222222"
MTSINOP,MT,07909,Sinop, 196 312,"64,400","64400,00","0,328049227759892"
MTSORRISO,MT,07925,Sorriso, 110 635,"68,425","68425,00","0,618475166086681"
MTTABAPORÃ,MT,07941,Tabaporã, 9 818,"9,357","9357,00","0,953045426767162"
MTTANGARÁDASERRA,MT,07958,Tangará da Serra, 106 434,"48,300","48300,00","0,453802356389875"
MTTAPURAH,MT,08006,Tapurah, 14 370,"13,800","13800,00","0,960334029227557"
MTTERRANOVADONORTE,MT,08055,Terra Nova do Norte, 10 616,"9,284","9284,00","0,874529012810852"
MTTESOURO,MT,08105,Tesouro, 3 025,"2,875","2875,00","0,950413223140496"
MTTORIXORÉU,MT,08204,Torixoréu, 4 164,"3,487","3487,00","0,837415946205572"
MTUNIÃODOSUL,MT,08303,União do Sul, 3 838,"3,455","3455,00","0,900208441896821"
MTVALEDESÃODOMINGOS,MT,08352,Vale de São Domingos, 2 904,"3,124","3124,00",1
MTVÁRZEAGRANDE,MT,08402,Várzea Grande, 300 078,"89,125","89125,00","0,29700611174428"
MTVERA,MT,08501,Vera, 12 800,"11,731","11731,00","0,916484375"
MTVILARICA,MT,08600,Vila Rica, 19 888,"26,946","26946,00",1
MTNOVAGUARITA,MT,08808,Nova Guarita, 4 590,"4,407","4407,00","0,960130718954248"
MTNOVAMARILÂNDIA,MT,08857,Nova Marilândia, 3 529,"3,332","3332,00","0,944176820629073"
MTNOVAMARINGÁ,MT,08907,Nova Maringá, 5 846,"9,056","9056,00",1
MTNOVAMONTEVERDE,MT,08956,Nova Monte Verde, 8 313,"9,375","9375,00",1
GOABADIADEGOIÁS,GO,00050,Abadia de Goiás, 19 128,"9,158","9158,00","0,478774571309076"
GOABADIÂNIA,GO,00100,Abadiânia, 17 232,"17,825","17825,00",1
GOACREÚNA,GO,00134,Acreúna, 21 568,"20,700","20700,00","0,959755192878338"
GOADELÂNDIA,GO,00159,Adelândia, 2 297,"2,515","2515,00",1
GOÁGUAFRIADEGOIÁS,GO,00175,Água Fria de Goiás, 4 954,"5,843","5843,00",1
GOÁGUALIMPA,GO,00209,Água Limpa, 1 858,"1,809","1809,00","0,973627556512379"
GOÁGUASLINDASDEGOIÁS,GO,00258,Águas Lindas de Goiás, 225 693,"97,175","97175,00","0,430562755601636"
GOALEXÂNIA,GO,00308,Alexânia, 27 008,"25,875","25875,00","0,958049466824645"
GOALOÂNDIA,GO,00506,Aloândia, 1 973,"1,976","1976,00",1
GOALTOHORIZONTE,GO,00555,Alto Horizonte, 6 072,"6,796","6796,00",1
GOALTOPARAÍSODEGOIÁS,GO,00605,Alto Paraíso de Goiás, 10 306,"7,751","7751,00","0,752086163399961"
GOALVORADADONORTE,GO,00803,Alvorada do Norte, 8 446,"8,749","8749,00",1
GOAMARALINA,GO,00829,Amaralina, 3 268,"3,875","3875,00",1
GOAMERICANODOBRASIL,GO,00852,Americano do Brasil, 5 259,"6,220","6220,00",1
GOAMORINÓPOLIS,GO,00902,Amorinópolis, 3 007,"3,011","3011,00",1
GOANÁPOLIS,GO,01108,Anápolis, 398 869,"231,725","231725,00","0,580955150688572"
GOANHANGUERA,GO,01207,Anhanguera,  924,"1,150","1150,00",1
GOANICUNS,GO,01306,Anicuns, 18 503,"22,113","22113,00",1
GOAPARECIDADEGOIÂNIA,GO,01405,Aparecida de Goiânia, 527 796,"136,850","136850,00","0,259285784659224"
GOAPARECIDADORIODOCE,GO,01454,Aparecida do Rio Doce, 2 907,"2,474","2474,00","0,851049191606467"
GOAPORÉ,GO,01504,Aporé, 4 325,"3,450","3450,00","0,797687861271676"
GOARAÇU,GO,01603,Araçu, 3 799,"3,450","3450,00","0,908133719399842"
GOARAGARÇAS,GO,01702,Aragarças, 18 390,"20,410","20410,00",1
GOARAGOIÂNIA,GO,01801,Aragoiânia, 11 890,"10,680","10680,00","0,898233809924306"
GOARAGUAPAZ,GO,02155,Araguapaz, 7 153,"7,795","7795,00",1
GOARENÓPOLIS,GO,02353,Arenópolis, 2 946,"2,462","2462,00","0,835709436524101"
GOARUANÃ,GO,02502,Aruanã, 8 300,"8,050","8050,00","0,969879518072289"
GOAURILÂNDIA,GO,02601,Aurilândia, 3 284,"3,000","3000,00","0,913520097442144"
GOAVELINÓPOLIS,GO,02809,Avelinópolis, 2 868,"2,401","2401,00","0,837168758716876"
GOBALIZA,GO,03104,Baliza, 3 351,"5,418","5418,00",1
GOBARROALTO,GO,03203,Barro Alto, 10 371,"7,475","7475,00","0,720759811011474"
GOBELAVISTADEGOIÁS,GO,03302,Bela Vista de Goiás, 34 445,"29,325","29325,00","0,85135723617361"
GOBOMJARDIMDEGOIÁS,GO,03401,Bom Jardim de Goiás, 7 826,"8,912","8912,00",1
GOBOMJESUSDEGOIÁS,GO,03500,Bom Jesus de Goiás, 23 958,"19,550","19550,00","0,816011353201436"
GOBONFINÓPOLIS,GO,03559,Bonfinópolis, 10 296,"10,120","10120,00","0,982905982905983"
GOBONÓPOLIS,GO,03575,Bonópolis, 3 299,"4,579","4579,00",1
GOBRAZABRANTES,GO,03609,Brazabrantes, 3 992,"3,812","3812,00","0,954909819639279"
GOBRITÂNIA,GO,03807,Britânia, 5 695,"5,815","5815,00",1
GOBURITIALEGRE,GO,03906,Buriti Alegre, 10 495,"6,325","6325,00","0,602667937112911"
GOBURITIDEGOIÁS,GO,03939,Buriti de Goiás, 2 732,"2,464","2464,00","0,90190336749634"
GOBURITINÓPOLIS,GO,03962,Buritinópolis, 3 145,"3,272","3272,00",1
GOCABECEIRAS,GO,04003,Cabeceiras, 7 560,"8,098","8098,00",1
GOCACHOEIRAALTA,GO,04102,Cachoeira Alta, 11 513,"10,925","10925,00","0,948927299574394"
GOCACHOEIRADEGOIÁS,GO,04201,Cachoeira de Goiás, 1 405,"1,336","1336,00","0,950889679715303"
GOCACHOEIRADOURADA,GO,04250,Cachoeira Dourada, 7 782,"7,997","7997,00",1
GOCAÇU,GO,04300,Caçu, 13 774,"16,100","16100,00",1
GOCAIAPÔNIA,GO,04409,Caiapônia, 16 513,"10,925","10925,00","0,661599951553322"
GOCALDASNOVAS,GO,04508,Caldas Novas, 98 622,"42,550","42550,00","0,43144531646083"
GOCALDAZINHA,GO,04557,Caldazinha, 4 507,"3,900","3900,00","0,865320612380741"
GOCAMPESTREDEGOIÁS,GO,04607,Campestre de Goiás, 3 755,"3,662","3662,00","0,975233022636485"
GOCAMPINAÇU,GO,04656,Campinaçu, 3 708,"3,628","3628,00","0,978425026968716"
GOCAMPINORTE,GO,04706,Campinorte, 12 510,"12,880","12880,00",1
GOCAMPOALEGREDEGOIÁS,GO,04805,Campo Alegre de Goiás, 7 422,"7,475","7475,00",1
GOCAMPOLIMPODEGOIÁS,GO,04854,Campo Limpo de Goiás, 8 081,"8,087","8087,00",1
GOCAMPOSBELOS,GO,04904,Campos Belos, 18 108,"20,124","20124,00",1
GOCAMPOSVERDES,GO,04953,Campos Verdes, 4 005,"1,526","1526,00","0,381023720349563"
GOCARMODORIOVERDE,GO,05000,Carmo do Rio Verde, 9 710,"10,299","10299,00",1
GOCASTELÂNDIA,GO,05059,Castelândia, 2 985,"2,875","2875,00","0,963149078726968"
GOCATALÃO,GO,05109,Catalão, 114 427,"27,025","27025,00","0,236176776460101"
GOCATURAÍ,GO,05208,Caturaí, 5 184,"5,132","5132,00","0,989969135802469"
GOCAVALCANTE,GO,05307,Cavalcante, 9 583,"9,740","9740,00",1
GOCERES,GO,05406,Ceres, 22 046,"22,407","22407,00",1
GOCEZARINA,GO,05455,Cezarina, 8 090,"8,794","8794,00",1
GOCHAPADÃODOCÉU,GO,05471,Chapadão do Céu, 12 870,"8,050","8050,00","0,625485625485626"
GOCIDADEOCIDENTAL,GO,05497,Cidade Ocidental, 91 767,"74,370","74370,00","0,810422047141129"
GOCOCALZINHODEGOIÁS,GO,05513,Cocalzinho de Goiás, 25 016,"2,300","2300,00","0,0919411576590982"
GOCOLINASDOSUL,GO,05521,Colinas do Sul, 4 030,"3,339","3339,00","0,828535980148883"
GOCÓRREGODOOURO,GO,05703,Córrego do Ouro, 2 454,"2,254","2254,00","0,918500407497963"
GOCORUMBÁDEGOIÁS,GO,05802,Corumbá de Goiás, 10 562,"11,223","11223,00",1
GOCORUMBAÍBA,GO,05901,Corumbaíba, 9 164,"4,025","4025,00","0,439218681798341"
GOCRISTALINA,GO,06206,Cristalina, 62 337,"61,385","61385,00","0,984728171070151"
GOCRISTIANÓPOLIS,GO,06305,Cristianópolis, 3 504,"2,962","2962,00","0,845319634703196"
GOCRIXÁS,GO,06404,Crixás, 17 065,"17,136","17136,00",1
GOCROMÍNIA,GO,06503,Cromínia, 3 883,"3,458","3458,00","0,89054854493948"
GOCUMARI,GO,06602,Cumari, 2 927,"2,820","2820,00","0,963443799111719"
GODAMIANÓPOLIS,GO,06701,Damianópolis, 3 770,"3,302","3302,00","0,875862068965517"
GODAMOLÂNDIA,GO,06800,Damolândia, 2 724,"2,944","2944,00",1
GODAVINÓPOLIS,GO,06909,Davinópolis, 1 902,"2,094","2094,00",1
GODIORAMA,GO,07105,Diorama, 2 062,"2,477","2477,00",1
GODOVERLÂNDIA,GO,07253,Doverlândia, 6 956,"7,174","7174,00",1
GOEDEALINA,GO,07352,Edealina, 4 001,"3,678","3678,00","0,919270182454386"
GOEDÉIA,GO,07402,Edéia, 11 747,"12,559","12559,00",1
GOESTRELADONORTE,GO,07501,Estrela do Norte, 3 205,"3,253","3253,00",1
GOFAINA,GO,07535,Faina, 7 070,"6,527","6527,00","0,923196605374823"
GOFAZENDANOVA,GO,07600,Fazenda Nova, 5 877,"5,471","5471,00","0,930917134592479"
GOFIRMINÓPOLIS,GO,07808,Firminópolis, 10 419,"13,604","13604,00",1
GOFLORESDEGOIÁS,GO,07907,Flores de Goiás, 13 744,"17,250","17250,00",1
GOFORMOSA,GO,08004,Formosa, 115 901,"80,500","80500,00","0,694558286813746"
GOFORMOSO,GO,08103,Formoso, 4 660,"4,098","4098,00","0,879399141630901"
GOGAMELEIRADEGOIÁS,GO,08152,Gameleira de Goiás, 3 456,"3,923","3923,00",1
GODIVINÓPOLISDEGOIÁS,GO,08301,Divinópolis de Goiás, 4 457,"4,701","4701,00",1
GOGOIANÁPOLIS,GO,08400,Goianápolis, 13 967,"11,217","11217,00","0,803107324407532"
GOGOIANDIRA,GO,08509,Goiandira, 4 973,"5,650","5650,00",1
GOGOIANÉSIA,GO,08608,Goianésia, 73 707,"42,550","42550,00","0,577285739482003"
GOGOIÂNIA,GO,08707,Goiânia,1 437 366,"512,325","512325,00","0,356433225775481"
GOGOIANIRA,GO,08806,Goianira, 71 916,"36,225","36225,00","0,503712664775572"
GOGOIÁS,GO,08905,Goiás, 24 071,"22,122","22122,00","0,919031199368535"
GOGOIATUBA,GO,09101,Goiatuba, 35 664,"29,900","29900,00","0,83838043965904"
GOGOUVELÂNDIA,GO,09150,Gouvelândia, 4 390,"6,076","6076,00",1
GOGUAPÓ,GO,09200,Guapó, 19 545,"14,206","14206,00","0,726835507802507"
GOGUARAÍTA,GO,09291,Guaraíta, 2 188,"1,905","1905,00","0,870658135283364"
GOGUARANIDEGOIÁS,GO,09408,Guarani de Goiás, 4 085,"3,801","3801,00","0,930477356181151"
GOGUARINOS,GO,09457,Guarinos, 2 161,"1,681","1681,00","0,77788061082832"
GOHEITORAÍ,GO,09606,Heitoraí, 3 354,"3,742","3742,00",1
GOHIDROLÂNDIA,GO,09705,Hidrolândia, 27 742,"22,533","22533,00","0,812234157594982"
GOHIDROLINA,GO,09804,Hidrolina, 3 545,"3,450","3450,00","0,973201692524683"
GOIACIARA,GO,09903,Iaciara, 10 584,"14,215","14215,00",1
GOINACIOLÂNDIA,GO,09937,Inaciolândia, 5 954,"6,275","6275,00",1
GOINDIARA,GO,09952,Indiara, 17 061,"14,375","14375,00","0,842564914131645"
GOINHUMAS,GO,10000,Inhumas, 52 204,"53,655","53655,00",1
GOIPAMERI,GO,10109,Ipameri, 25 548,"27,365","27365,00",1
GOIPIRANGADEGOIÁS,GO,10158,Ipiranga de Goiás, 2 919,"2,892","2892,00","0,990750256937307"
GOIPORÁ,GO,10208,Iporá, 35 684,"31,471","31471,00","0,88193588162762"
GOISRAELÂNDIA,GO,10307,Israelândia, 2 560,"2,772","2772,00",1
GOITABERAÍ,GO,10406,Itaberaí, 44 734,"43,700","43700,00","0,976885590378683"
GOITAGUARI,GO,10562,Itaguari, 4 963,"4,684","4684,00","0,943784001611928"
GOITAGUARU,GO,10604,Itaguaru, 4 904,"5,184","5184,00",1
GOITAJÁ,GO,10802,Itajá, 4 380,"4,412","4412,00",1
GOITAPACI,GO,10901,Itapaci, 21 087,"23,850","23850,00",1
GOITAPIRAPUÃ,GO,11008,Itapirapuã, 8 007,"4,380","4380,00","0,547021356313226"
GOITAPURANGA,GO,11206,Itapuranga, 26 113,"25,597","25597,00","0,980239727338873"
GOITARUMÃ,GO,11305,Itarumã, 6 101,"5,750","5750,00","0,942468447795443"
GOITAUÇU,GO,11404,Itauçu, 7 736,"8,625","8625,00",1
GOITUMBIARA,GO,11503,Itumbiara, 107 970,"73,600","73600,00","0,681670834491062"
GOIVOLÂNDIA,GO,11602,Ivolândia, 2 693,"2,295","2295,00","0,852209431860379"
GOJANDAIA,GO,11701,Jandaia, 6 272,"6,001","6001,00","0,956792091836735"
GOJARAGUÁ,GO,11800,Jaraguá, 45 223,"49,450","49450,00",1
GOJATAÍ,GO,11909,Jataí, 105 729,"39,100","39100,00","0,369813390838843"
GOJAUPACI,GO,12006,Jaupaci, 2 924,"2,843","2843,00","0,972298221614227"
GOJESÚPOLIS,GO,12055,Jesúpolis, 2 123,"2,300","2300,00",1
GOJOVIÂNIA,GO,12105,Joviânia, 7 159,"7,417","7417,00",1
GOJUSSARA,GO,12204,Jussara, 19 620,"18,266","18266,00","0,93098878695209"
GOLAGOASANTA,GO,12253,Lagoa Santa, 1 390,"1,652","1652,00",1
GOLEOPOLDODEBULHÕES,GO,12303,Leopoldo de Bulhões, 8 745,"7,663","7663,00","0,876272155517439"
GOLUZIÂNIA,GO,12501,Luziânia, 209 129,"64,975","64975,00","0,310693399767608"
GOMAIRIPOTABA,GO,12600,Mairipotaba, 2 561,"2,358","2358,00","0,920734088246779"
GOMAMBAÍ,GO,12709,Mambaí, 8 124,"9,277","9277,00",1
GOMARAROSA,GO,12808,Mara Rosa, 10 700,"9,234","9234,00","0,862990654205608"
GOMARZAGÃO,GO,12907,Marzagão, 2 758,"2,263","2263,00","0,820522117476432"
GOMATRINCHÃ,GO,12956,Matrinchã, 4 042,"4,321","4321,00",1
GOMAURILÂNDIA,GO,13004,Maurilândia, 10 304,"14,568","14568,00",1
GOMIMOSODEGOIÁS,GO,13053,Mimoso de Goiás, 2 614,"2,575","2575,00","0,985080336648814"
GOMINAÇU,GO,13087,Minaçu, 27 075,"28,518","28518,00",1
GOMINEIROS,GO,13103,Mineiros, 70 081,"34,500","34500,00","0,492287495897604"
GOMOIPORÁ,GO,13400,Moiporá, 1 685,"1,471","1471,00","0,87299703264095"
GOMONTEALEGREDEGOIÁS,GO,13509,Monte Alegre de Goiás, 6 692,"8,759","8759,00",1
GOMONTESCLAROSDEGOIÁS,GO,13707,Montes Claros de Goiás, 8 756,"8,037","8037,00","0,917884878940155"
GOMONTIVIDIU,GO,13756,Montividiu, 12 521,"10,350","10350,00","0,826611293027713"
GOMONTIVIDIUDONORTE,GO,13772,Montividiu do Norte, 3 779,"4,538","4538,00",1
GOMORRINHOS,GO,13806,Morrinhos, 51 351,"46,955","46955,00","0,914393098479095"
GOMORROAGUDODEGOIÁS,GO,13855,Morro Agudo de Goiás, 2 456,"2,217","2217,00","0,902687296416938"
GOMOSSÂMEDES,GO,13905,Mossâmedes, 4 654,"4,120","4120,00","0,885259991405243"
GOMOZARLÂNDIA,GO,14002,Mozarlândia, 14 750,"16,077","16077,00",1
GOMUNDONOVO,GO,14051,Mundo Novo, 6 189,"4,540","4540,00","0,733559541121344"
GOMUTUNÓPOLIS,GO,14101,Mutunópolis, 3 564,"3,749","3749,00",1
GONAZÁRIO,GO,14408,Nazário, 8 189,"9,375","9375,00",1
GONERÓPOLIS,GO,14507,Nerópolis, 31 932,"25,875","25875,00","0,810315670800451"
GONIQUELÂNDIA,GO,14606,Niquelândia, 34 964,"38,525","38525,00",1
GONOVAAMÉRICA,GO,14705,Nova América, 2 337,"2,362","2362,00",1
GONOVAAURORA,GO,14804,Nova Aurora, 2 101,"2,236","2236,00",1
GONOVACRIXÁS,GO,14838,Nova Crixás, 12 815,"13,020","13020,00",1
GONOVAGLÓRIA,GO,14861,Nova Glória, 8 310,"6,900","6900,00","0,830324909747293"
GONOVAIGUAÇUDEGOIÁS,GO,14879,Nova Iguaçu de Goiás, 3 010,"2,939","2939,00","0,97641196013289"
GONOVAROMA,GO,14903,Nova Roma, 3 076,"3,208","3208,00",1
GONOVAVENEZA,GO,15009,Nova Veneza, 9 481,"10,193","10193,00",1
GONOVOBRASIL,GO,15207,Novo Brasil, 3 527,"2,775","2775,00","0,78678763821945"
GONOVOGAMA,GO,15231,Novo Gama, 103 804,"49,450","49450,00","0,476378559593079"
GONOVOPLANALTO,GO,15256,Novo Planalto, 3 716,"4,592","4592,00",1
GOORIZONA,GO,15306,Orizona, 16 399,"15,834","15834,00","0,96554667967559"
GOOUROVERDEDEGOIÁS,GO,15405,Ouro Verde de Goiás, 4 057,"3,679","3679,00","0,906827705200887"
GOOUVIDOR,GO,15504,Ouvidor, 7 200,"6,895","6895,00","0,957638888888889"
GOPADREBERNARDO,GO,15603,Padre Bernardo, 34 967,"35,011","35011,00",1
GOPALESTINADEGOIÁS,GO,15652,Palestina de Goiás, 3 132,"3,470","3470,00",1
GOPALMEIRASDEGOIÁS,GO,15702,Palmeiras de Goiás, 31 858,"27,025","27025,00","0,848295561554398"
GOPALMELO,GO,15801,Palmelo, 2 259,"2,382","2382,00",1
GOPALMINÓPOLIS,GO,15900,Palminópolis, 3 851,"3,578","3578,00","0,92910932225396"
GOPANAMÁ,GO,16007,Panamá, 2 455,"2,590","2590,00",1
GOPARANAIGUARA,GO,16304,Paranaiguara, 7 607,"10,221","10221,00",1
GOPARAÚNA,GO,16403,Paraúna, 10 659,"10,350","10350,00","0,971010413734872"
GOPEROLÂNDIA,GO,16452,Perolândia, 2 964,"3,156","3156,00",1
GOPETROLINADEGOIÁS,GO,16809,Petrolina de Goiás, 9 573,"10,240","10240,00",1
GOPILARDEGOIÁS,GO,16908,Pilar de Goiás, 2 328,"2,135","2135,00","0,917096219931271"
GOPIRACANJUBA,GO,17104,Piracanjuba, 24 883,"24,543","24543,00","0,986336052726761"
